,minibatch_loss,epoch_avg_loss,epoch_val_loss,learning_rate,evaluation_loss,training_confusion_matrix,validation_confusion_matrix,evaluation_confusion_matrix,train_ious,train_dices,train_precision,train_recall,train_specificity,train_sensitivity,val_ious,val_dices,val_precision,val_recall,val_specificity,val_sensitivity,test_ious,test_dices,test_precision,test_recall,test_specificity,test_sensitivity
259,0.7817477583885193,,,,,,,,,,,,,,,,,,,,,,,,,
260,0.7804999351501465,,,,,,,,,,,,,,,,,,,,,,,,,
261,0.7784373164176941,,,,,,,,,,,,,,,,,,,,,,,,,
262,0.7843513488769531,,,,,,,,,,,,,,,,,,,,,,,,,
263,0.7818101048469543,,,,,,,,,,,,,,,,,,,,,,,,,
264,0.7836753129959106,,,,,,,,,,,,,,,,,,,,,,,,,
265,0.7819340229034424,,,,,,,,,,,,,,,,,,,,,,,,,
266,0.778571367263794,,,,,,,,,,,,,,,,,,,,,,,,,
267,0.788566529750824,,,,,,,,,,,,,,,,,,,,,,,,,
268,,0.7824769020080566,,0.0001,,"[[9.03028069e+01 2.79656886e-01 3.32228719e+00]
 [1.50467788e-01 2.55864808e-01 2.96506991e-02]
 [1.73470851e+00 2.24572228e-02 3.90210002e+00]]",,,[0.94271715 0.34665453 0.43302762],[0.97051405 0.5148381  0.60435348],[0.97955074 0.45855641 0.5379211 ],[0.96164258 0.58686838 0.68950641],[0.69071382 0.99696563 0.96446988],[0.96164258 0.58686838 0.68950641],,,,,,,,,,,,
269,,,0.7843816024916512,0.0001,,,"[[9.00624855e+01 2.66649357e-01 3.29034593e+00]
 [3.11949392e-01 2.99245844e-01 8.74352834e-03]
 [2.16744034e+00 3.89522976e-02 3.55418775e+00]]",,,,,,,,[0.93718568 0.32332013 0.39230875],[0.96757445 0.4886499  0.563537  ],[0.97320792 0.49474594 0.51861141],[0.96200582 0.48270226 0.61698432],[0.61141254 0.99692492 0.96499247],[0.96200582 0.48270226 0.61698432],,,,,,
0,,,,,1.5680522322654724,,,"[[9.06241143e+01 2.33251019e-01 3.00096003e+00]
 [2.86476121e-01 2.57235205e-01 5.85337154e-03]
 [1.99524926e+00 3.09937783e-02 3.56586690e+00]]",,,,,,,,,,,,,[0.94262603 0.31608774 0.4146876 ],[0.97046577 0.48034448 0.58626032],[0.97544045 0.49327914 0.54252858],[0.96554156 0.46807083 0.63766037],[0.62848482 0.99734295 0.96815083],[0.96554156 0.46807083 0.63766037]
